x,y,vc,dr,ep,r,a,t,se,t_x,d,s_d,cr,pa
6,3,1.016492,1.016492,1.016492,1.016492,1.016492,1.016492,1.016492,1.016492,1.016492,1.016492,1.016492,1.016492
6,4,1.050213,1.050213,1.050213,1.050213,1.050213,1.050213,1.050213,1.050213,1.050213,1.050213,1.050213,1.050213
6,5,1.122075,1.122075,1.122075,1.122075,1.122075,1.122075,1.122075,1.122075,1.122075,1.122075,1.122075,1.122075
6,6,1.235183,1.235183,1.235183,1.235183,1.235183,1.235183,1.235183,1.235183,1.235183,1.235183,1.235183,1.235183
6,7,1.388647,1.388647,1.388647,1.388647,1.388647,1.388647,1.388647,1.388647,1.388647,1.388647,1.388647,1.388647
6,8,1.494734,1.494734,1.494734,1.494734,1.494734,1.494734,1.494734,1.494734,1.494734,1.494734,1.494734,1.494734
6,9,1.546943,1.546943,1.546943,1.546943,1.546943,1.546943,1.546943,1.546943,1.546943,1.546943,1.546943,1.546943
6,10,1.561741,1.561741,1.561741,1.561741,1.561741,1.561741,1.561741,1.561741,1.561741,1.561741,1.561741,1.561741
6,11,1.561865,1.561865,1.561865,1.561865,1.561865,1.561865,1.561865,1.561865,1.561865,1.561865,1.561865,1.561865
6,12,1.548597,1.548597,1.548597,1.548597,1.548597,1.548597,1.548597,1.548597,1.548597,1.548597,1.548597,1.548597
6,13,1.485806,1.485806,1.485806,1.485806,1.485806,1.485806,1.485806,1.485806,1.485806,1.485806,1.485806,1.485806
6,14,1.324912,1.324912,1.324912,1.324912,1.324912,1.324912,1.324912,1.324912,1.324912,1.324912,1.324912,1.324912
6,15,1.134996,1.134996,1.134996,1.134996,1.134996,1.134996,1.134996,1.134996,1.134996,1.134996,1.134996,1.134996
6,16,1.045612,1.045612,1.045612,1.045612,1.045612,1.045612,1.045612,1.045612,1.045612,1.045612,1.045612,1.045612
6,17,1.013647,1.013647,1.013647,1.013647,1.013647,1.013647,1.013647,1.013647,1.013647,1.013647,1.013647,1.013647
6,18,1.005868,1.005868,1.005868,1.005868,1.005868,1.005868,1.005868,1.005868,1.005868,1.005868,1.005868,1.005868
6,19,1.005765,1.005765,1.005765,1.005765,1.005765,1.005765,1.005765,1.005765,1.005765,1.005765,1.005765,1.005765
6,20,1.007041,1.007041,1.007041,1.007041,1.007041,1.007041,1.007041,1.007041,1.007041,1.007041,1.007041,1.007041
6,21,1.007187,1.007187,1.007187,1.007187,1.007187,1.007187,1.007187,1.007187,1.007187,1.007187,1.007187,1.007187
6,22,1.005498,1.005498,1.005498,1.005498,1.005498,1.005498,1.005498,1.005498,1.005498,1.005498,1.005498,1.005498
6,23,1.003009,1.003009,1.003009,1.003009,1.003009,1.003009,1.003009,1.003009,1.003009,1.003009,1.003009,1.003009
6,24,1.001143,1.001143,1.001143,1.001143,1.001143,1.001143,1.001143,1.001143,1.001143,1.001143,1.001143,1.001143
6,25,1.000294,1.000294,1.000294,1.000294,1.000294,1.000294,1.000294,1.000294,1.000294,1.000294,1.000294,1.000294
6,26,1.000049,1.000049,1.000049,1.000049,1.000049,1.000049,1.000049,1.000049,1.000049,1.000049,1.000049,1.000049
6,27,1.000005,1.000005,1.000005,1.000005,1.000005,1.000005,1.000005,1.000005,1.000005,1.000005,1.000005,1.000005
6,28,1,1,1,1,1,1,1,1,1,1,1,1
6,29,1,1,1,1,1,1,1,1,1,1,1,1
6,30,1,1,1,1,1,1,1,1,1,1,1,1
6,31,1.000006,1.000006,1.000006,1.000006,1.000006,1.000006,1.000006,1.000006,1.000006,1.000006,1.000006,1.000006
6,32,1.000072,1.000072,1.000072,1.000072,1.000072,1.000072,1.000072,1.000072,1.000072,1.000072,1.000072,1.000072
6,33,1.000547,1.000547,1.000547,1.000547,1.000547,1.000547,1.000547,1.000547,1.000547,1.000547,1.000547,1.000547
6,34,1.002909,1.002909,1.002909,1.002909,1.002909,1.002909,1.002909,1.002909,1.002909,1.002909,1.002909,1.002909
6,35,1.011394,1.011394,1.011394,1.011394,1.011394,1.011394,1.011394,1.011394,1.011394,1.011394,1.011394,1.011394
6,36,1.03445,1.03445,1.03445,1.03445,1.03445,1.03445,1.03445,1.03445,1.03445,1.03445,1.03445,1.03445
6,37,1.084941,1.084941,1.084941,1.084941,1.084941,1.084941,1.084941,1.084941,1.084941,1.084941,1.084941,1.084941
6,38,1.1826,1.1826,1.1826,1.1826,1.1826,1.1826,1.1826,1.1826,1.1826,1.1826,1.1826,1.1826
6,39,1.353554,1.353554,1.353554,1.353554,1.353554,1.353554,1.353554,1.353554,1.353554,1.353554,1.353554,1.353554
7,0,1.001705,1.001705,1.001705,1.001705,1.001705,1.001705,1.001705,1.001705,1.001705,1.001705,1.001705,1.001705
7,1,1.006353,1.006353,1.006353,1.006353,1.006353,1.006353,1.006353,1.006353,1.006353,1.006353,1.006353,1.006353
7,2,1.021224,1.021224,1.021224,1.021224,1.021224,1.021224,1.021224,1.021224,1.021224,1.021224,1.021224,1.021224
7,3,1.064193,1.064193,1.064193,1.064193,1.064193,1.064193,1.064193,1.064193,1.064193,1.064193,1.064193,1.064193
7,4,1.1687,1.1687,1.1687,1.1687,1.1687,1.1687,1.1687,1.1687,1.1687,1.1687,1.1687,1.1687
7,5,1.366482,1.366482,1.366482,1.366482,1.366482,1.366482,1.366482,1.366482,1.366482,1.366482,1.366482,1.366482
7,6,1.588279,1.588279,1.588279,1.588279,1.588279,1.588279,1.588279,1.588279,1.588279,1.588279,1.588279,1.588279
7,7,2,2,2,2,2,2,2,2,2,2,2,2
7,8,1.804441,1.804441,1.804441,1.804441,1.804441,1.804441,1.804441,1.804441,1.804441,1.804441,1.804441,1.804441
7,9,2,2,2,2,2,2,2,2,2,2,2,2
7,10,1.594271,1.594271,1.594271,1.594271,1.594271,1.594271,1.594271,1.594271,1.594271,1.594271,1.594271,1.594271
7,11,1.412603,1.412603,1.412603,1.412603,1.412603,1.412603,1.412603,1.412603,1.412603,1.412603,1.412603,1.412603
7,12,1.297337,1.297337,1.297337,1.297337,1.297337,1.297337,1.297337,1.297337,1.297337,1.297337,1.297337,1.297337
7,13,1.204383,1.204383,1.204383,1.204383,1.204383,1.204383,1.204383,1.204383,1.204383,1.204383,1.204383,1.204383
7,14,1.113672,1.113672,1.113672,1.113672,1.113672,1.113672,1.113672,1.113672,1.113672,1.113672,1.113672,1.113672
7,15,1.04823,1.04823,1.04823,1.04823,1.04823,1.04823,1.04823,1.04823,1.04823,1.04823,1.04823,1.04823
7,16,1.019062,1.019062,1.019062,1.019062,1.019062,1.019062,1.019062,1.019062,1.019062,1.019062,1.019062,1.019062
7,17,1.010153,1.010153,1.010153,1.010153,1.010153,1.010153,1.010153,1.010153,1.010153,1.010153,1.010153,1.010153
7,18,1.007458,1.007458,1.007458,1.007458,1.007458,1.007458,1.007458,1.007458,1.007458,1.007458,1.007458,1.007458
7,19,1.005487,1.005487,1.005487,1.005487,1.005487,1.005487,1.005487,1.005487,1.005487,1.005487,1.005487,1.005487
7,20,1.003669,1.003669,1.003669,1.003669,1.003669,1.003669,1.003669,1.003669,1.003669,1.003669,1.003669,1.003669
7,21,1.002236,1.002236,1.002236,1.002236,1.002236,1.002236,1.002236,1.002236,1.002236,1.002236,1.002236,1.002236
7,22,1.001173,1.001173,1.001173,1.001173,1.001173,1.001173,1.001173,1.001173,1.001173,1.001173,1.001173,1.001173
7,23,1.00048,1.00048,1.00048,1.00048,1.00048,1.00048,1.00048,1.00048,1.00048,1.00048,1.00048,1.00048
7,24,1.00014,1.00014,1.00014,1.00014,1.00014,1.00014,1.00014,1.00014,1.00014,1.00014,1.00014,1.00014
7,25,1.000027,1.000027,1.000027,1.000027,1.000027,1.000027,1.000027,1.000027,1.000027,1.000027,1.000027,1.000027
7,26,1.000003,1.000003,1.000003,1.000003,1.000003,1.000003,1.000003,1.000003,1.000003,1.000003,1.000003,1.000003
7,27,1,1,1,1,1,1,1,1,1,1,1,1
7,28,1,1,1,1,1,1,1,1,1,1,1,1
7,29,1,1,1,1,1,1,1,1,1,1,1,1
7,30,1.000005,1.000005,1.000005,1.000005,1.000005,1.000005,1.000005,1.000005,1.000005,1.000005,1.000005,1.000005
7,31,1.000069,1.000069,1.000069,1.000069,1.000069,1.000069,1.000069,1.000069,1.000069,1.000069,1.000069,1.000069
7,32,1.000591,1.000591,1.000591,1.000591,1.000591,1.000591,1.000591,1.000591,1.000591,1.000591,1.000591,1.000591
7,33,1.003519,1.003519,1.003519,1.003519,1.003519,1.003519,1.003519,1.003519,1.003519,1.003519,1.003519,1.003519
7,34,1.015209,1.015209,1.015209,1.015209,1.015209,1.015209,1.015209,1.015209,1.015209,1.015209,1.015209,1.015209
7,35,1.049645,1.049645,1.049645,1.049645,1.049645,1.049645,1.049645,1.049645,1.049645,1.049645,1.049645,1.049645
7,36,1.126623,1.126623,1.126623,1.126623,1.126623,1.126623,1.126623,1.126623,1.126623,1.126623,1.126623,1.126623
7,37,1.261164,1.261164,1.261164,1.261164,1.261164,1.261164,1.261164,1.261164,1.261164,1.261164,1.261164,1.261164
7,38,1.487413,1.487413,1.487413,1.487413,1.487413,1.487413,1.487413,1.487413,1.487413,1.487413,1.487413,1.487413
7,39,2,2,2,2,2,2,2,2,2,2,2,2
8,0,1.010051,1.010051,1.010051,1.010051,1.010051,1.010051,1.010051,1.010051,1.010051,1.010051,1.010051,1.010051
8,1,1.028337,1.028337,1.028337,1.028337,1.028337,1.028337,1.028337,1.028337,1.028337,1.028337,1.028337,1.028337
8,2,1.074264,1.074264,1.074264,1.074264,1.074264,1.074264,1.074264,1.074264,1.074264,1.074264,1.074264,1.074264
8,3,1.188489,1.188489,1.188489,1.188489,1.188489,1.188489,1.188489,1.188489,1.188489,1.188489,1.188489,1.188489
8,4,1.455917,1.455917,1.455917,1.455917,1.455917,1.455917,1.455917,1.455917,1.455917,1.455917,1.455917,1.455917
8,5,2,2,2,2,2,2,2,2,2,2,2,2
8,6,1.882026,1.882026,1.882026,1.882026,1.882026,1.882026,1.882026,1.882026,1.882026,1.882026,1.882026,1.882026
8,7,1.915423,1.915423,1.915423,1.915423,1.915423,1.915423,1.915423,1.915423,1.915423,1.915423,1.915423,1.915423
8,8,1.908715,1.908715,1.908715,1.908715,1.908715,1.908715,1.908715,1.908715,1.908715,1.908715,1.908715,1.908715
8,9,1.810086,1.810086,1.810086,1.810086,1.810086,1.810086,1.810086,1.810086,1.810086,1.810086,1.810086,1.810086
8,10,1.522685,1.522685,1.522685,1.522685,1.522685,1.522685,1.522685,1.522685,1.522685,1.522685,1.522685,1.522685
8,11,1.267895,1.267895,1.267895,1.267895,1.267895,1.267895,1.267895,1.267895,1.267895,1.267895,1.267895,1.267895
8,12,1.141132,1.141132,1.141132,1.141132,1.141132,1.141132,1.141132,1.141132,1.141132,1.141132,1.141132,1.141132
8,13,1.07628,1.07628,1.07628,1.07628,1.07628,1.07628,1.07628,1.07628,1.07628,1.07628,1.07628,1.07628
8,14,1.040758,1.040758,1.040758,1.040758,1.040758,1.040758,1.040758,1.040758,1.040758,1.040758,1.040758,1.040758
8,15,1.027009,1.027009,1.027009,1.027009,1.027009,1.027009,1.027009,1.027009,1.027009,1.027009,1.027009,1.027009
8,16,1.026381,1.026381,1.026381,1.026381,1.026381,1.026381,1.026381,1.026381,1.026381,1.026381,1.026381,1.026381
8,17,1.026407,1.026407,1.026407,1.026407,1.026407,1.026407,1.026407,1.026407,1.026407,1.026407,1.026407,1.026407
8,18,1.021197,1.021197,1.021197,1.021197,1.021197,1.021197,1.021197,1.021197,1.021197,1.021197,1.021197,1.021197
8,19,1.013088,1.013088,1.013088,1.013088,1.013088,1.013088,1.013088,1.013088,1.013088,1.013088,1.013088,1.013088
8,20,1.006287,1.006287,1.006287,1.006287,1.006287,1.006287,1.006287,1.006287,1.006287,1.006287,1.006287,1.006287
8,21,1.002395,1.002395,1.002395,1.002395,1.002395,1.002395,1.002395,1.002395,1.002395,1.002395,1.002395,1.002395
8,22,1.000731,1.000731,1.000731,1.000731,1.000731,1.000731,1.000731,1.000731,1.000731,1.000731,1.000731,1.000731
8,23,1.000174,1.000174,1.000174,1.000174,1.000174,1.000174,1.000174,1.000174,1.000174,1.000174,1.000174,1.000174
8,24,1.00003,1.00003,1.00003,1.00003,1.00003,1.00003,1.00003,1.00003,1.00003,1.00003,1.00003,1.00003
8,25,1.000003,1.000003,1.000003,1.000003,1.000003,1.000003,1.000003,1.000003,1.000003,1.000003,1.000003,1.000003
8,26,1,1,1,1,1,1,1,1,1,1,1,1
8,27,1,1,1,1,1,1,1,1,1,1,1,1
8,28,1,1,1,1,1,1,1,1,1,1,1,1
8,29,1.000003,1.000003,1.000003,1.000003,1.000003,1.000003,1.000003,1.000003,1.000003,1.000003,1.000003,1.000003
8,30,1.000049,1.000049,1.000049,1.000049,1.000049,1.000049,1.000049,1.000049,1.000049,1.000049,1.000049,1.000049
8,31,1.000483,1.000483,1.000483,1.000483,1.000483,1.000483,1.000483,1.000483,1.000483,1.000483,1.000483,1.000483
8,32,1.003241,1.003241,1.003241,1.003241,1.003241,1.003241,1.003241,1.003241,1.003241,1.003241,1.003241,1.003241
8,33,1.015712,1.015712,1.015712,1.015712,1.015712,1.015712,1.015712,1.015712,1.015712,1.015712,1.015712,1.015712
8,34,1.057425,1.057425,1.057425,1.057425,1.057425,1.057425,1.057425,1.057425,1.057425,1.057425,1.057425,1.057425
8,35,1.164353,1.164353,1.164353,1.164353,1.164353,1.164353,1.164353,1.164353,1.164353,1.164353,1.164353,1.164353
8,36,1.371247,1.371247,1.371247,1.371247,1.371247,1.371247,1.371247,1.371247,1.371247,1.371247,1.371247,1.371247
8,37,1.599148,1.599148,1.599148,1.599148,1.599148,1.599148,1.599148,1.599148,1.599148,1.599148,1.599148,1.599148
8,38,1.823078,1.823078,1.823078,1.823078,1.823078,1.823078,1.823078,1.823078,1.823078,1.823078,1.823078,1.823078
8,39,1.965665,1.965665,1.965665,1.965665,1.965665,1.965665,1.965665,1.965665,1.965665,1.965665,1.965665,1.965665
9,0,1.043217,1.043217,1.043217,1.043217,1.043217,1.043217,1.043217,1.043217,1.043217,1.043217,1.043217,1.043217
9,1,1.094627,1.094627,1.094627,1.094627,1.094627,1.094627,1.094627,1.094627,1.094627,1.094627,1.094627,1.094627
9,2,1.196607,1.196607,1.196607,1.196607,1.196607,1.196607,1.196607,1.196607,1.196607,1.196607,1.196607,1.196607
9,3,1.421388,1.421388,1.421388,1.421388,1.421388,1.421388,1.421388,1.421388,1.421388,1.421388,1.421388,1.421388
9,4,2,2,2,2,2,2,2,2,2,2,2,2
9,5,1.924195,1.924195,1.924195,1.924195,1.924195,1.924195,1.924195,1.924195,1.924195,1.924195,1.924195,1.924195
9,6,1.913226,1.913226,1.913226,1.913226,1.913226,1.913226,1.913226,1.913226,1.913226,1.913226,1.913226,1.913226
9,7,1.918088,1.918088,1.918088,1.918088,1.918088,1.918088,1.918088,1.918088,1.918088,1.918088,1.918088,1.918088
9,8,1.925794,1.925794,1.925794,1.925794,1.925794,1.925794,1.925794,1.925794,1.925794,1.925794,1.925794,1.925794
9,9,2,2,2,2,2,2,2,2,2,2,2,2
9,10,1.366063,1.366063,1.366063,1.366063,1.366063,1.366063,1.366063,1.366063,1.366063,1.366063,1.366063,1.366063
9,11,1.142972,1.142972,1.142972,1.142972,1.142972,1.142972,1.142972,1.142972,1.142972,1.142972,1.142972,1.142972
9,12,1.059224,1.059224,1.059224,1.059224,1.059224,1.059224,1.059224,1.059224,1.059224,1.059224,1.059224,1.059224
9,13,1.033802,1.033802,1.033802,1.033802,1.033802,1.033802,1.033802,1.033802,1.033802,1.033802,1.033802,1.033802
9,14,1.038848,1.038848,1.038848,1.038848,1.038848,1.038848,1.038848,1.038848,1.038848,1.038848,1.038848,1.038848
9,15,1.060233,1.060233,1.060233,1.060233,1.060233,1.060233,1.060233,1.060233,1.060233,1.060233,1.060233,1.060233
9,16,1.077689,1.077689,1.077689,1.077689,1.077689,1.077689,1.077689,1.077689,1.077689,1.077689,1.077689,1.077689
9,17,1.075019,1.075019,1.075019,1.075019,1.075019,1.075019,1.075019,1.075019,1.075019,1.075019,1.075019,1.075019
9,18,1.054509,1.054509,1.054509,1.054509,1.054509,1.054509,1.054509,1.054509,1.054509,1.054509,1.054509,1.054509
9,19,1.030165,1.030165,1.030165,1.030165,1.030165,1.030165,1.030165,1.030165,1.030165,1.030165,1.030165,1.030165
9,20,1.012896,1.012896,1.012896,1.012896,1.012896,1.012896,1.012896,1.012896,1.012896,1.012896,1.012896,1.012896
9,21,1.004334,1.004334,1.004334,1.004334,1.004334,1.004334,1.004334,1.004334,1.004334,1.004334,1.004334,1.004334
9,22,1.001124,1.001124,1.001124,1.001124,1.001124,1.001124,1.001124,1.001124,1.001124,1.001124,1.001124,1.001124
9,23,1.000215,1.000215,1.000215,1.000215,1.000215,1.000215,1.000215,1.000215,1.000215,1.000215,1.000215,1.000215
9,24,1.000028,1.000028,1.000028,1.000028,1.000028,1.000028,1.000028,1.000028,1.000028,1.000028,1.000028,1.000028
9,25,1.000002,1.000002,1.000002,1.000002,1.000002,1.000002,1.000002,1.000002,1.000002,1.000002,1.000002,1.000002
9,26,1,1,1,1,1,1,1,1,1,1,1,1
9,27,1,1,1,1,1,1,1,1,1,1,1,1
9,28,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001
9,29,1.000026,1.000026,1.000026,1.000026,1.000026,1.000026,1.000026,1.000026,1.000026,1.000026,1.000026,1.000026
9,30,1.000293,1.000293,1.000293,1.000293,1.000293,1.000293,1.000293,1.000293,1.000293,1.000293,1.000293,1.000293
9,31,1.002237,1.002237,1.002237,1.002237,1.002237,1.002237,1.002237,1.002237,1.002237,1.002237,1.002237,1.002237
9,32,1.012202,1.012202,1.012202,1.012202,1.012202,1.012202,1.012202,1.012202,1.012202,1.012202,1.012202,1.012202
9,33,1.049942,1.049942,1.049942,1.049942,1.049942,1.049942,1.049942,1.049942,1.049942,1.049942,1.049942,1.049942
9,34,1.161918,1.161918,1.161918,1.161918,1.161918,1.161918,1.161918,1.161918,1.161918,1.161918,1.161918,1.161918
9,35,1.44064,1.44064,1.44064,1.44064,1.44064,1.44064,1.44064,1.44064,1.44064,1.44064,1.44064,1.44064
9,36,2,2,2,2,2,2,2,2,2,2,2,2
9,37,1.878015,1.878015,1.878015,1.878015,1.878015,1.878015,1.878015,1.878015,1.878015,1.878015,1.878015,1.878015
9,38,1.937299,1.937299,1.937299,1.937299,1.937299,1.937299,1.937299,1.937299,1.937299,1.937299,1.937299,1.937299
9,39,1.96546,1.96546,1.96546,1.96546,1.96546,1.96546,1.96546,1.96546,1.96546,1.96546,1.96546,1.96546
10,0,1.142194,1.142194,1.142194,1.142194,1.142194,1.142194,1.142194,1.142194,1.142194,1.142194,1.142194,1.142194
10,1,1.2479,1.2479,1.2479,1.2479,1.2479,1.2479,1.2479,1.2479,1.2479,1.2479,1.2479,1.2479
10,2,1.401467,1.401467,1.401467,1.401467,1.401467,1.401467,1.401467,1.401467,1.401467,1.401467,1.401467,1.401467
10,3,1.645882,1.645882,1.645882,1.645882,1.645882,1.645882,1.645882,1.645882,1.645882,1.645882,1.645882,1.645882
10,4,1.845837,1.845837,1.845837,1.845837,1.845837,1.845837,1.845837,1.845837,1.845837,1.845837,1.845837,1.845837
10,5,1.884155,1.884155,1.884155,1.884155,1.884155,1.884155,1.884155,1.884155,1.884155,1.884155,1.884155,1.884155
10,6,1.905553,1.905553,1.905553,1.905553,1.905553,1.905553,1.905553,1.905553,1.905553,1.905553,1.905553,1.905553
10,7,1.88294,1.88294,1.88294,1.88294,1.88294,1.88294,1.88294,1.88294,1.88294,1.88294,1.88294,1.88294
10,8,2,2,2,2,2,2,2,2,2,2,2,2
10,9,1.444377,1.444377,1.444377,1.444377,1.444377,1.444377,1.444377,1.444377,1.444377,1.444377,1.444377,1.444377
10,10,1.169581,1.169581,1.169581,1.169581,1.169581,1.169581,1.169581,1.169581,1.169581,1.169581,1.169581,1.169581
10,11,1.060341,1.060341,1.060341,1.060341,1.060341,1.060341,1.060341,1.060341,1.060341,1.060341,1.060341,1.060341
10,12,1.031315,1.031315,1.031315,1.031315,1.031315,1.031315,1.031315,1.031315,1.031315,1.031315,1.031315,1.031315
10,13,1.049614,1.049614,1.049614,1.049614,1.049614,1.049614,1.049614,1.049614,1.049614,1.049614,1.049614,1.049614
10,14,1.108129,1.108129,1.108129,1.108129,1.108129,1.108129,1.108129,1.108129,1.108129,1.108129,1.108129,1.108129
10,15,1.177456,1.177456,1.177456,1.177456,1.177456,1.177456,1.177456,1.177456,1.177456,1.177456,1.177456,1.177456
10,16,1.205855,1.205855,1.205855,1.205855,1.205855,1.205855,1.205855,1.205855,1.205855,1.205855,1.205855,1.205855
10,17,1.176283,1.176283,1.176283,1.176283,1.176283,1.176283,1.176283,1.176283,1.176283,1.176283,1.176283,1.176283
10,18,1.112735,1.112735,1.112735,1.112735,1.112735,1.112735,1.112735,1.112735,1.112735,1.112735,1.112735,1.112735
10,19,1.054484,1.054484,1.054484,1.054484,1.054484,1.054484,1.054484,1.054484,1.054484,1.054484,1.054484,1.054484
10,20,1.020995,1.020995,1.020995,1.020995,1.020995,1.020995,1.020995,1.020995,1.020995,1.020995,1.020995,1.020995
10,21,1.006365,1.006365,1.006365,1.006365,1.006365,1.006365,1.006365,1.006365,1.006365,1.006365,1.006365,1.006365
10,22,1.001459,1.001459,1.001459,1.001459,1.001459,1.001459,1.001459,1.001459,1.001459,1.001459,1.001459,1.001459
10,23,1.000241,1.000241,1.000241,1.000241,1.000241,1.000241,1.000241,1.000241,1.000241,1.000241,1.000241,1.000241
10,24,1.000027,1.000027,1.000027,1.000027,1.000027,1.000027,1.000027,1.000027,1.000027,1.000027,1.000027,1.000027
10,25,1.000002,1.000002,1.000002,1.000002,1.000002,1.000002,1.000002,1.000002,1.000002,1.000002,1.000002,1.000002
10,26,1,1,1,1,1,1,1,1,1,1,1,1
10,27,1,1,1,1,1,1,1,1,1,1,1,1
10,28,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001,1.00001
10,29,1.00013,1.00013,1.00013,1.00013,1.00013,1.00013,1.00013,1.00013,1.00013,1.00013,1.00013,1.00013
10,30,1.00114,1.00114,1.00114,1.00114,1.00114,1.00114,1.00114,1.00114,1.00114,1.00114,1.00114,1.00114
10,31,1.007044,1.007044,1.007044,1.007044,1.007044,1.007044,1.007044,1.007044,1.007044,1.007044,1.007044,1.007044
10,32,1.032093,1.032093,1.032093,1.032093,1.032093,1.032093,1.032093,1.032093,1.032093,1.032093,1.032093,1.032093
10,33,1.113975,1.113975,1.113975,1.113975,1.113975,1.113975,1.113975,1.113975,1.113975,1.113975,1.113975,1.113975
10,34,1.34134,1.34134,1.34134,1.34134,1.34134,1.34134,1.34134,1.34134,1.34134,1.34134,1.34134,1.34134
10,35,2,2,2,2,2,2,2,2,2,2,2,2
10,36,1.940508,1.940508,1.940508,1.940508,1.940508,1.940508,1.940508,1.940508,1.940508,1.940508,1.940508,1.940508
10,37,1.930889,1.930889,1.930889,1.930889,1.930889,1.930889,1.930889,1.930889,1.930889,1.930889,1.930889,1.930889
10,38,1.936947,1.936947,1.936947,1.936947,1.936947,1.936947,1.936947,1.936947,1.936947,1.936947,1.936947,1.936947
10,39,1.937817,1.937817,1.937817,1.937817,1.937817,1.937817,1.937817,1.937817,1.937817,1.937817,1.937817,1.937817
11,0,1.379704,1.379704,1.379704,1.379704,1.379704,1.379704,1.379704,1.379704,1.379704,1.379704,1.379704,1.379704
11,1,1.529989,1.529989,1.529989,1.529989,1.529989,1.529989,1.529989,1.529989,1.529989,1.529989,1.529989,1.529989
11,2,1.651285,1.651285,1.651285,1.651285,1.651285,1.651285,1.651285,1.651285,1.651285,1.651285,1.651285,1.651285
11,3,1.781559,1.781559,1.781559,1.781559,1.781559,1.781559,1.781559,1.781559,1.781559,1.781559,1.781559,1.781559
11,4,1.817206,1.817206,1.817206,1.817206,1.817206,1.817206,1.817206,1.817206,1.817206,1.817206,1.817206,1.817206
11,5,1.803261,1.803261,1.803261,1.803261,1.803261,1.803261,1.803261,1.803261,1.803261,1.803261,1.803261,1.803261
11,6,2,2,2,2,2,2,2,2,2,2,2,2
11,7,1.599271,1.599271,1.599271,1.599271,1.599271,1.599271,1.599271,1.599271,1.599271,1.599271,1.599271,1.599271
11,8,1.370775,1.370775,1.370775,1.370775,1.370775,1.370775,1.370775,1.370775,1.370775,1.370775,1.370775,1.370775
11,9,1.166997,1.166997,1.166997,1.166997,1.166997,1.166997,1.166997,1.166997,1.166997,1.166997,1.166997,1.166997
11,10,1.061941,1.061941,1.061941,1.061941,1.061941,1.061941,1.061941,1.061941,1.061941,1.061941,1.061941,1.061941
11,11,1.028875,1.028875,1.028875,1.028875,1.028875,1.028875,1.028875,1.028875,1.028875,1.028875,1.028875,1.028875
11,12,1.048576,1.048576,1.048576,1.048576,1.048576,1.048576,1.048576,1.048576,1.048576,1.048576,1.048576,1.048576
11,13,1.134079,1.134079,1.134079,1.134079,1.134079,1.134079,1.134079,1.134079,1.134079,1.134079,1.134079,1.134079
11,14,1.317216,1.317216,1.317216,1.317216,1.317216,1.317216,1.317216,1.317216,1.317216,1.317216,1.317216,1.317216
11,15,1.457689,1.457689,1.457689,1.457689,1.457689,1.457689,1.457689,1.457689,1.457689,1.457689,1.457689,1.457689
11,16,1.458974,1.458974,1.458974,1.458974,1.458974,1.458974,1.458974,1.458974,1.458974,1.458974,1.458974,1.458974
11,17,1.343215,1.343215,1.343215,1.343215,1.343215,1.343215,1.343215,1.343215,1.343215,1.343215,1.343215,1.343215
11,18,1.176275,1.176275,1.176275,1.176275,1.176275,1.176275,1.176275,1.176275,1.176275,1.176275,1.176275,1.176275
11,19,1.074937,1.074937,1.074937,1.074937,1.074937,1.074937,1.074937,1.074937,1.074937,1.074937,1.074937,1.074937
11,20,1.025793,1.025793,1.025793,1.025793,1.025793,1.025793,1.025793,1.025793,1.025793,1.025793,1.025793,1.025793
11,21,1.006903,1.006903,1.006903,1.006903,1.006903,1.006903,1.006903,1.006903,1.006903,1.006903,1.006903,1.006903
11,22,1.001372,1.001372,1.001372,1.001372,1.001372,1.001372,1.001372,1.001372,1.001372,1.001372,1.001372,1.001372
11,23,1.000193,1.000193,1.000193,1.000193,1.000193,1.000193,1.000193,1.000193,1.000193,1.000193,1.000193,1.000193
11,24,1.000018,1.000018,1.000018,1.000018,1.000018,1.000018,1.000018,1.000018,1.000018,1.000018,1.000018,1.000018
11,25,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001,1.000001
11,26,1,1,1,1,1,1,1,1,1,1,1,1
11,27,1.000002,1.000002,1.000002,1.000002,1.000002,1.000002,1.000002,1.000002,1.000002,1.000002,1.000002,1.000002
11,28,1.00004,1.00004,1.00004,1.00004,1.00004,1.00004,1.00004,1.00004,1.00004,1.00004,1.00004,1.00004
11,29,1.000419,1.000419,1.000419,1.000419,1.000419,1.000419,1.000419,1.000419,1.000419,1.000419,1.000419,1.000419
11,30,1.00299,1.00299,1.00299,1.00299,1.00299,1.00299,1.00299,1.00299,1.00299,1.00299,1.00299,1.00299
11,31,1.015331,1.015331,1.015331,1.015331,1.015331,1.015331,1.015331,1.015331,1.015331,1.015331,1.015331,1.015331
11,32,1.059227,1.059227,1.059227,1.059227,1.059227,1.059227,1.059227,1.059227,1.059227,1.059227,1.059227,1.059227
11,33,1.181789,1.181789,1.181789,1.181789,1.181789,1.181789,1.181789,1.181789,1.181789,1.181789,1.181789,1.181789
